,SpecimenID,continent,SporeO1,SporeO2,SporeO3,SporeO4,SporeP0,SporeP1,SporeP2,SporeP3,SporeD0,SporeD1,SporeD2,SporeD3,SporeD4,SporeLength,SporeWidth,SporeQ,CheiloLength,CheiloWidth,CheiloQ_AM,CheiloQ_AB,CheiloQ_BM,BasidiaQ,NoOfCompleteLamellae,Latitude,Longitude,Altitude,CheiloCylindrical,CheiloVentiLagen,CheiloClavateGently,CheiloClavateStipitate,CheiloClavateVentricose,CheiloPyriBalloon,Pinaceae,Salicaceae,Fagaceae,Species,Section
91,92,Europe,0,1,1,0,0,1,0,0,0,0,0,1,0,0.47899449,0.50327135,0.549586777,0.516396532,0.798268239,0.858720487,0.730959634,0.543585839,,0.643819334,0.184662999,0.307427785,0.813853558,0,0,0,1,1,0,0,0,1,limbatum,Denudata-Clepsydroida
92,93,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.178546832,0.300275482,0.197486226,0.470599322,0.388356669,0.3229246,0.028941356,0.994861058,,0.643819334,0.184662999,0.307427785,0.813853558,0,1,0,0,0,0,0,0,1,subtortum,Hebeloma-Hebeloma
93,94,Europe,0,0,1,0,0,1,0,0,0,0,0,1,0,0.891701102,0.872245179,0.605544077,0.470599322,0.737288136,0.428598629,0.404607768,0.468405025,,0.866085578,0.184662999,0.307427785,0.813853558,1,1,0,0,0,0,0,0,1,celatum,Velutipes
94,95,Europe,0,0,1,0,0,0,1,0,0,0,1,0,0,0.737258953,0.553374656,0.828168044,0.516396532,0.45486367,0.482863671,0.427265804,0.484012181,,,0.184662999,0.307427785,0.813853558,1,1,0,0,1,0,0,0,1,cavipes,Denudata-Clepsydroida
95,96,Europe,0,0,0,1,0,0,0,1,0,0,0,0,1,0.430096419,0.454717631,0.549586777,0.099698455,0.13559322,0.390517898,0.526275704,0.327369623,,0.47385103,0.151994498,0.28301238,0.815744242,1,0,0,0,0,0,0,0,1,birrus,Scabrispora
96,97,Europe,0,0,1,1,0,0,1,0,0,0,0,1,1,0.378787879,0.775826446,0.039256198,0.302299284,0.388356669,0.428598629,0.277989337,0.748382185,,0.978209192,0.184662999,0.307427785,0.813853558,0,1,0,0,1,0,0,0,1,sinapizans,Sinapizantia
97,98,Europe,1,1,0,0,1,1,0,0,0,1,0,0,0,0.307506887,0.652376033,0.078168044,0.696569921,0.213154016,0.098057883,0.00990099,0.984963837,0.859706775,0.47385103,0.172971114,0.283356259,0.795806119,0,1,0,0,0,0,0,0,0,cistophilum,Hebeloma-Hebeloma
98,99,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.194731405,0.355027548,0.108815427,0.516396532,0.13559322,0.030083778,0.03960396,0.90445375,,0.164223455,0.161623109,0.283700138,0.815400481,0,1,0,0,0,0,1,0,0,cistophilum,Hebeloma-Hebeloma
99,100,Europe,0,1,0,0,1,0,0,0,0,1,1,0,0,0.658402204,0.553374656,0.713498623,0.423105918,0.336772292,0.601294745,0.571210967,0.468405025,0.215874621,,0.165921596,0.27974553,0.848229632,1,0,0,0,1,0,1,0,0,hiemale,Denudata-Hiemalia
100,101,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.194731405,0.212465565,0.412362259,0.470599322,0.13559322,0.012185834,0.03960396,0.800723258,,0.810023772,0.165921596,0.27974553,0.848229632,0,1,0,0,0,0,1,0,0,subtortum,Hebeloma-Hebeloma
101,102,Europe,0,1,1,0,0,1,1,0,0,0,1,1,0,0.709022039,0.846935262,0.321625344,0.423105918,0.676308032,0.657654227,0.537699924,0.578987438,0.589484328,0.87836767,0.155949106,0.300378267,0.712272259,0,0,0,0,1,0,0,1,0,matritense,Denudata-Clepsydroida
102,103,Europe,0,0,1,0,0,1,1,0,0,0,1,1,0,0.784951791,0.814566116,0.447486226,0.756502073,0.90806927,0.766945925,0.68126428,0.506090598,0.300050556,0.87836767,0.155949106,0.300378267,0.712272259,0,0,0,0,1,0,0,1,0,matritense,Denudata-Clepsydroida
103,104,Europe,0,0,1,0,0,1,1,0,0,1,1,0,0,0.658402204,0.355027548,0.930440771,0.595175273,0.508843036,0.777418126,0.427265804,0.783403121,,,0.785419532,0.325997249,0.406840839,0,0,0,1,1,0,1,0,0,pseudofragilipes,Denudata-Clepsydroida
104,105,Europe,1,1,0,0,1,0,0,0,0,1,1,0,0,0.843836088,0.355027548,0.981060606,0.920844327,0.877671334,0.734577304,0.831873572,0.186334222,,0.132725832,0.661623109,0.299862448,0.621863183,0,1,0,1,0,0,0,1,0,pusillum,Denudata-Crustuliniformia
105,106,Europe,0,1,0,0,1,0,0,0,0,0,0,1,0,0.904269972,0.893939394,0.578512397,0.93309461,0.213154016,0.146991622,0.12395278,0.840883137,,0.011489699,0.735041265,0.359869326,0.576830526,0,1,0,0,0,0,0,1,0,nigellum,Hebeloma-Amygdalina
106,107,Europe,1,1,0,0,1,0,0,0,0,1,1,0,0,0.403581267,0.212465565,0.863980716,0.381643423,0.61256448,0.667364813,0.611005331,0.468405025,,0.343898574,0.552097662,0.551066025,0.539016844,0,0,0,1,1,0,0,1,0,hiemale,Denudata-Hiemalia
107,108,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.658402204,0.814566116,0.29011708,0.340557859,0.45486367,0.146991622,0.235910129,0.578987438,,,0.608321871,0.475068776,0.065830182,0,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
108,109,Europe,0,1,1,0,1,0,0,0,0,0,0,1,0,0.378787879,0.652376033,0.149965565,0.834903882,0.61256448,0.593297791,0.760853008,0.228397411,,0.507329635,0.794188446,0.294532325,0.679958749,0,0,1,1,0,0,1,0,0,velutipes,Velutipes
109,110,Europe,0,0,1,0,0,0,0,1,0,0,0,1,1,0.116046832,0.038567493,0.828168044,0.199396909,0.056005895,0.16507997,0.526275704,0.101256186,,0.057250396,0.794188446,0.294532325,0.679958749,1,0,0,0,0,0,1,0,0,birrus,Scabrispora
110,111,Europe,0,1,0,0,0,1,0,0,0,0,1,0,0,0.630681818,0.553374656,0.713498623,0.381643423,0.656963891,0.782559025,0.848629094,0.139322421,0.955510617,0.433637084,0.814993122,0.321182944,0.021313166,0,0,0,1,0,0,0,1,0,lutense,Denudata-Crustuliniformia
111,112,Europe,1,1,0,0,1,0,0,0,0,0,0,1,0,0.658402204,0.698174931,0.48415978,0.470599322,0.61256448,0.473153085,0.468583397,0.460791778,,0.643819334,0.785075653,0.302957359,0.62512891,0,0,1,0,1,0,0,0,0,velutipes,Velutipes
112,113,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.512052342,0.738464187,0.197486226,0.470599322,0.388356669,0.312642803,0.210015232,0.82204035,,0.229397781,0.693088033,0.274587345,0.021313166,0,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
113,114,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.430096419,0.738464187,0.108815427,0.302299284,0.388356669,0.25,0.133092155,0.897411496,,,0.686210454,0.282496561,0.591955999,0,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
114,115,Europe,0,0,1,1,0,0,1,1,0,0,0,0,1,0.285296143,0.300275482,0.48415978,0.084244252,0.160832719,0.375095202,0.468583397,0.336886182,,0.229397781,0.689477304,0.286451169,0.441904435,1,1,0,0,0,0,0,0,1,birrus,Scabrispora
115,116,Europe,0,0,0,1,0,0,1,1,0,0,0,0,1,0.378787879,0.454717631,0.48415978,0.160572936,0.13559322,0.3229246,0.516184311,0.242101256,,0.433637084,0.708734525,0.277510316,0.360776899,1,1,0,0,0,0,0,1,0,birrus,Scabrispora
116,117,Europe,0,0,1,0,0,0,1,1,0,0,0,0,1,0.116046832,0.113292011,0.383608815,0.145118734,0.09119381,0.284463062,0.458492003,0.26703464,,0.132725832,0.794188446,0.294532325,0.679958749,1,0,0,0,0,0,1,0,0,birrus,Scabrispora
117,118,Europe,0,0,1,0,0,0,1,1,0,0,0,0,1,0.143250689,0.17768595,0.321625344,0.114021862,0.09119381,0.344630617,0.491431835,0.289303388,,0.47385103,0.683975241,0.407152682,0.283430732,1,1,0,0,0,0,0,1,0,birrus,Scabrispora
118,119,Europe,0,0,1,0,0,0,1,0,0,0,0,1,0,0.512052342,0.406163912,0.778236915,0.895778364,0.45486367,0.230769231,0.600913938,0.085268367,,0.132725832,0.709078404,0.348349381,0.649535923,0,0,0,0,0,0,0,0,0,ischnostylum,Sacchariolentia
119,120,Europe,0,1,0,0,1,0,0,0,1,1,0,0,0,0.806990358,0.553374656,0.880509642,0.302299284,0.63614591,0.706968774,0.772086824,0.336886182,0.941102123,0.754952456,0.687070151,0.404057772,0.021313166,0,0,0,1,1,0,1,1,0,crustuliniforme,Denudata-Crustuliniformia
120,121,Europe,0,1,0,0,1,1,0,0,0,0,1,1,0,0.737258953,0.775826446,0.48415978,0.340557859,0.823876197,0.492574257,0.641469916,0.363532547,,0.433637084,0.705811554,0.361588721,0.326916466,0,1,1,0,1,0,0,0,0,velutipes,Velutipes
121,122,Europe,0,0,1,0,0,1,1,0,0,1,1,0,0,0.601239669,0.355027548,0.894628099,0.470599322,0.656963891,0.68488195,0.550266565,0.543585839,,0.495641838,0.705811554,0.361588721,0.326916466,0,0,0,0,1,0,0,0,0,cavipes,Denudata-Clepsydroida
122,123,Europe,0,0,1,0,0,0,1,0,0,1,1,0,0,0.329028926,0.17768595,0.828168044,0.302299284,0.305268976,0.482863671,0.437738005,0.491054435,,0.343898574,0.742090784,0.351444292,0.341010657,1,1,0,0,1,0,0,0,0,pseudofragilipes,Denudata-Clepsydroida
123,124,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.68422865,0.775826446,0.355544077,,,,,,,0.107369255,0.608321871,0.475068776,0.065830182,0,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
124,125,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.307506887,0.406163912,0.383608815,0.470599322,0.305268976,0.453351104,0.176884996,0.972401979,,,0.55914718,0.47696011,0.280680646,0,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
125,126,Europe,1,1,0,0,1,0,0,0,1,0,0,0,0,0.161329201,0.070075758,0.778236915,0.238220882,0.160832719,0.230769231,0.167364813,0.840883137,,0.139064976,0.719738652,0.368638239,0.131144723,0,1,0,0,0,0,1,0,0,mesophaeum,Hebeloma-Hebeloma
126,127,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.019628099,0.052341598,0.17165978,0.381643423,0.336772292,0.25,0.227532369,0.723639132,,0.33637084,0.735041265,0.359869326,0.562908216,1,1,0,0,0,0,0,0,0,mesophaeum,Hebeloma-Hebeloma
127,128,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.544421488,0.604855372,0.447486226,0.470599322,0.676308032,0.500952018,0.285795887,0.834411877,,0.194136292,0.608321871,0.475068776,0.065830182,0,1,0,0,1,0,0,1,0,velatum,Hebeloma-Hebeloma
128,129,Europe,0,1,1,0,1,1,0,0,0,0,0,1,0,0.891701102,0.924414601,0.355544077,0.788918206,0.852616065,0.796458492,0.794744859,0.346783403,,0.057250396,0.608321871,0.475068776,0.065830182,0,0,0,1,1,0,0,1,0,salicicola,Denudata-Crustuliniformia
129,130,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.430096419,0.814566116,0.039256198,0.423105918,0.388356669,0.230769231,0.156130998,0.858012943,,0.110935024,0.608321871,0.475068776,0.065830182,1,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
130,131,Europe,0,1,1,0,1,0,0,0,0,0,1,1,0,0.861053719,0.775826446,0.658057851,0.516396532,0.90806927,0.928408225,0.891469916,0.277883517,,0.057250396,0.608321871,0.475068776,0.065830182,0,0,0,1,1,0,0,1,0,salicicola,Denudata-Crustuliniformia
131,132,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.573519284,0.553374656,0.605544077,0.199396909,0.305268976,0.16507997,0.133092155,0.807955843,,0.115293185,0.693088033,0.274587345,0.021313166,0,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
132,133,Europe,0,1,1,0,1,0,0,0,0,0,1,0,0,0.861053719,0.652376033,0.880509642,0.470599322,0.852616065,0.883472963,0.871667936,0.255424439,,0.269017433,0.693088033,0.274587345,0.021313166,0,0,0,1,1,0,0,1,0,salicicola,Denudata-Crustuliniformia
133,134,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.601239669,0.652376033,0.447486226,0.238220882,0.45486367,0.098057883,0.047220107,0.94175866,,0.186806656,0.686210454,0.282496561,0.43073221,0,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
134,135,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.47899449,0.698174931,0.228650138,0.160572936,0.560058954,0.098057883,0.202018279,0.625808907,,0.070522979,0.693088033,0.274587345,0.021313166,0,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
135,136,Europe,1,1,0,0,1,0,0,0,0,0,0,1,0,0.430096419,0.604855372,0.29011708,0.556916698,0.717759764,0.583968012,0.582444783,0.460791778,,0.433637084,0.650962861,0.378610729,0.380715022,0,0,1,1,1,0,1,0,0,velutipes,Velutipes
136,137,Europe,0,1,0,0,1,0,0,0,1,0,0,0,0,0.430096419,0.454717631,0.48415978,0.895778364,0.656963891,0.815308454,0.862338157,0.139322421,0.893832154,0.954437401,0.507221458,0.33545392,0.301478171,0,0,0,1,0,0,0,0,1,crustuliniforme,Denudata-Crustuliniformia
137,138,Europe,1,0,0,0,1,1,0,0,1,0,0,0,0,0.116046832,0.300275482,0.039256198,0.099698455,0.305268976,0.098057883,0.047220107,0.933193757,,0.229397781,0.598349381,0.376891334,0.317978687,0,1,0,0,0,0,,,,mesophaeum,Hebeloma-Hebeloma
138,139,Europe,0,0,1,0,0,1,1,0,0,0,1,0,0,0.403581267,0.355027548,0.658057851,0.423105918,0.45486367,0.624904798,0.631949733,0.438713361,0.137259858,,0.669532325,0.336657497,0.476280509,0,0,0,0,1,0,,,,pseudofragilipes,Denudata-Clepsydroida
139,140,Europe,0,0,1,0,0,0,1,0,0,0,0,1,0,0.737258953,0.924414601,0.108815427,0.006030908,0.044030951,0.16507997,0.458492003,0.186334222,,0.229397781,0.662998624,0.389958735,0.267273977,1,0,0,0,0,0,0,1,0,odoratissimum,Sacchariolentia
140,141,Europe,0,0,1,0,0,1,0,0,0,0,1,1,0,0.601239669,0.355027548,0.90530303,0.470599322,0.93091378,0.746763138,0.77551409,0.336886182,,0.643819334,0.658184319,0.378954608,0.507218976,0,0,1,1,0,0,0,1,0,velutipes,Velutipes
141,142,Europe,1,0,0,0,1,1,0,0,1,1,0,0,0,0.042871901,0.012913223,0.828168044,0.035620053,0.02229182,0.375095202,0.253617669,0.723639132,,0.31358954,0.626891334,0.375171939,0.406840839,0,1,0,0,0,0,1,0,0,mesophaeum,Hebeloma-Hebeloma
142,143,Africa,1,0,0,0,1,0,0,0,1,0,0,0,0,0.228650138,0.212465565,0.518078512,0.266302299,0.160832719,0.081683168,0.024942879,0.982489532,,0.754952456,0.044360385,0.258596974,0.738054314,0,1,0,0,0,0,,,,subtortum,Hebeloma-Hebeloma
143,144,Europe,0,1,1,0,1,1,0,0,0,0,0,1,0,0.9375,0.652376033,0.950068871,0.470599322,0.63614591,0.538461538,0.35262757,0.681575942,,0.343898574,0.608321871,0.475068776,0.065830182,0,0,0,1,1,0,0,1,0,vaccinum,Denudata-Clepsydroida
144,145,Europe,0,0,1,0,0,1,0,0,0,0,0,1,0,0.985192837,0.846935262,0.950068871,0.788918206,0.737288136,0.757996954,0.550266565,0.63913209,0.394843276,0.264659271,0.608321871,0.475068776,0.065830182,0,0,0,0,1,0,0,1,0,vaccinum,Denudata-Clepsydroida
145,146,Europe,1,1,0,0,1,0,0,0,0,0,0,1,0,0.033746556,0.006887052,0.778236915,0.055220505,0.273949889,0.482863671,0.491431835,0.442900647,0.300050556,0.057250396,0.804160935,0.903541953,0.204193881,0,0,0,0,1,0,1,0,1,pseudoamarescens,Pseudoamarescens
146,147,Europe,1,1,0,0,1,1,0,0,0,0,0,1,0,0.103477961,0.012913223,0.9375,0.099698455,0.43220339,0.520944402,0.491431835,0.460791778,,0.810023772,0.804160935,0.903541953,0.204193881,0,1,0,0,1,0,0,0,0,theobrominum,Theobromina
147,148,Europe,1,1,0,0,1,0,0,0,0,0,0,1,1,0.025309917,0.012913223,0.686294766,0.114021862,0.242630803,0.564546839,0.35262757,0.651693947,,0.698692552,0.535935351,0.521320495,0.460467515,0,0,0,0,1,0,,,,theobrominum,Theobromina
148,149,Europe,0,1,1,0,1,0,0,0,0,0,0,1,0,0.972623967,0.909263085,0.778236915,0.665473049,0.785003685,0.757996954,0.735529322,0.426341835,,0.493264659,0.616746905,0.435694635,0.003609488,0,0,0,1,1,0,0,1,0,vaccinum,Denudata-Clepsydroida
149,150,Europe,0,0,1,0,0,1,1,0,0,0,0,1,0,0.982954545,0.939393939,0.757403581,0.470599322,0.656963891,0.713823305,0.560167555,0.578987438,,0.570919176,0.616746905,0.435694635,0.003609488,0,0,0,1,1,0,0,1,0,vaccinum,Denudata-Clepsydroida
150,151,Europe,0,0,1,0,1,0,0,0,0,0,0,1,0,0.806990358,0.846935262,0.447486226,0.875612514,0.45486367,0.895658797,0.753808073,0.553863723,,0.37163233,0.616746905,0.435694635,0.003609488,0,0,0,1,0,0,0,1,0,vaccinum,Denudata-Clepsydroida
151,152,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.658402204,0.604855372,0.658057851,0.470599322,0.213154016,0.200875857,0.12395278,0.882755995,0.215874621,0.139461173,0.624828061,0.448418157,0.095221726,0,1,0,0,0,0,0,1,0,velatum,Hebeloma-Hebeloma
152,153,Europe,0,1,0,0,1,0,0,0,0,0,0,1,0,0.544421488,0.738464187,0.228650138,0.875612514,0.044030951,0.214394516,0.202018279,0.693376475,,0.523177496,0.786623109,0.280433287,0.55087659,0,1,0,0,0,0,0,0,0,sordescens,Hebeloma-Amygdalina
153,154,Europe,0,0,0,1,0,0,0,1,0,0,0,0,1,,,,,,,,,,0.088153724,0.538858322,0.524243466,0.469233414,,,,,,,0,0,1,sacchariolens,Sacchariolentia
154,155,Europe,0,1,0,0,1,0,0,0,0,0,1,1,0,0.573519284,0.355027548,0.846590909,,0.534635225,,,,,0.334984152,0.538858322,0.524243466,0.469233414,0,1,1,1,1,0,0,0,1,velutipes,Velutipes
155,156,Europe,1,1,0,0,1,0,0,0,0,0,0,1,0,0.103477961,0.052341598,0.578512397,0.145118734,0.696389094,0.610243717,0.611005331,0.438713361,0.137259858,0.9318542,0.538858322,0.524243466,0.469233414,0,0,0,0,1,0,0,0,1,vesterholtii,Theobromina
156,157,Europe,0,1,0,0,1,0,0,0,0,0,0,0,1,0.228650138,0.652376033,0.023415978,0.814738032,0.756263817,0.583968012,0.70258949,0.307955843,,0.643819334,0.538858322,0.524243466,0.469233414,0,0,1,1,1,0,0,0,1,velutipes,Velutipes
157,158,Europe,0,1,0,0,1,1,0,0,0,0,0,1,0,0.573519284,0.553374656,0.578512397,0.665473049,0.63614591,0.500952018,0.571210967,0.402740769,,0.643819334,0.538858322,0.524243466,0.469233414,0,0,1,0,1,0,0,0,1,velutipes,Velutipes
158,159,Europe,1,1,0,0,1,0,0,0,0,1,0,0,0,0.247933884,0.300275482,0.355544077,0.834903882,0.336772292,0.720677837,0.667555217,0.468405025,,,0.538858322,0.524243466,0.469233414,0,0,0,1,1,0,0,0,1,hiemale,Denudata-Hiemalia
159,160,Europe,0,1,0,0,1,1,0,0,0,0,0,1,1,0.228650138,0.355027548,0.197486226,0.960422164,0.072402358,0.414699162,0.491431835,0.355348306,0.08190091,0.507329635,0.862104539,0.931224209,0.446201444,1,1,1,0,0,0,1,0,0,incarnatulum,Velutipes
160,161,Europe,1,1,0,0,1,0,0,0,0,0,0,1,1,0.211432507,0.251721763,0.321625344,0.756502073,0.36366986,0.409177456,0.600913938,0.242101256,0.08190091,0.754952456,0.861416781,0.931911967,0.474217944,1,1,1,0,0,0,1,0,0,incarnatulum,Velutipes
161,162,Europe,1,0,0,0,1,0,0,0,0,0,0,1,1,0.161329201,0.251721763,0.149965565,0.960422164,0.305268976,0.530464585,0.560167555,0.41910925,0.757077856,0.47385103,0.861416781,0.931911967,0.474217944,1,1,1,0,0,0,1,0,0,incarnatulum,Velutipes
162,163,Europe,1,0,0,0,1,0,0,0,0,0,0,1,1,0.178546832,0.251721763,0.228650138,0.993026762,0.305268976,0.459634425,0.592155369,0.355348306,0.300050556,0.643819334,0.860729023,0.93088033,0.58336198,0,0,1,0,0,0,1,0,0,incarnatulum,Velutipes
163,164,Europe,1,1,0,0,1,0,0,0,0,0,0,1,1,0.228650138,0.300275482,0.321625344,0.834903882,0.273949889,0.492574257,0.741812643,0.201941378,0.137259858,0.579041204,0.862964237,0.930364512,0.446888965,1,1,1,0,0,0,1,0,0,incarnatulum,Velutipes
164,165,Europe,1,1,0,0,1,0,0,0,0,0,0,1,0,0.709022039,0.50327135,0.863980716,0.895778364,0.586956522,0.530464585,0.677265804,0.379330034,0.137259858,0.433637084,0.862964237,0.930364512,0.446888965,0,0,1,0,1,0,1,0,0,leucosarx,Velutipes
165,166,Europe,1,1,0,0,1,0,0,0,0,0,0,1,1,0.178546832,0.300275482,0.149965565,0.910290237,0.273949889,0.437166794,0.503998477,0.386943281,0.08190091,0.643819334,0.859353508,0.928473177,0.443451358,1,1,1,0,0,0,1,0,0,incarnatulum,Velutipes
166,167,Europe,1,1,0,0,1,0,0,0,0,0,0,1,1,0.329028926,0.355027548,0.48415978,0.920844327,0.242630803,0.268088347,0.395087586,0.386943281,0.589484328,0.529714739,0.863823934,0.921251719,0.481952561,1,1,1,0,0,0,1,0,0,incarnatulum,Velutipes
167,168,Europe,1,1,0,0,1,0,0,0,0,0,0,1,0,0.228650138,0.406163912,0.17165978,0.875612514,0.586956522,0.617669459,0.782559025,0.170536734,0.048281092,0.732171157,0.863823934,0.921251719,0.481952561,0,0,1,1,1,0,1,1,0,leucosarx,Velutipes
168,169,Europe,1,1,0,0,1,0,0,0,0,0,1,1,0,0.228650138,0.251721763,0.355544077,0.920844327,0.696389094,0.68488195,0.716108149,0.371526456,0.493174924,0.548534073,0.863823934,0.921251719,0.481952561,0,0,1,0,0,0,1,1,0,leucosarx,Velutipes
169,170,Europe,0,0,1,0,0,1,0,0,0,0,0,1,1,0.247933884,0.355027548,0.228650138,0.068790049,0.072402358,0.184120335,0.360624524,0.314617434,,0.838153724,0.541265475,0.527682256,0.499312479,1,0,0,0,0,0,0,0,1,laterinum,Scabrispora
170,171,Europe,0,1,0,0,1,0,0,0,0,0,0,1,0,0.351756198,0.553374656,0.17165978,,0.798268239,,,,,0.732171157,0.547627235,0.547283356,0.518219319,0,0,1,0,1,0,0,0,1,velutipes,Velutipes
171,172,Europe,0,1,0,0,1,0,0,0,0,0,0,1,0,0.47899449,0.50327135,0.518078512,0.632491519,0.756263817,0.624904798,0.631949733,0.438713361,,0.732171157,0.547627235,0.547283356,0.518219319,0,0,1,1,1,0,1,0,1,leucosarx,Velutipes
172,173,Europe,0,0,1,0,0,0,1,0,0,0,0,0,1,0.982954545,0.976928375,0.578512397,,,,,,,0.038827258,0.530949106,0.528885832,0.665692678,,,,,,,,,,odoratissimum,Sacchariolentia
173,174,Europe,0,0,1,0,0,1,1,0,0,1,0,0,0,0.544421488,0.113292011,0.987086777,0.595175273,0.242630803,0.667364813,0.315879665,0.858012943,,0.791600634,0.531808803,0.528370014,0.665692678,0,0,0,0,1,0,0,0,1,pseudofragilipes,Denudata-Clepsydroida
174,175,Europe,0,1,0,0,1,0,0,0,0,0,0,1,1,0.307506887,0.738464187,0.027720386,,0.852616065,,,,,0.548534073,0.531808803,0.528370014,0.665692678,1,1,1,0,1,0,0,0,1,velutipes,Velutipes
175,176,Europe,0,1,1,0,0,1,1,0,0,0,1,0,0,0.285296143,0.113292011,0.90530303,0.556916698,0.480840088,0.634424981,0.526275704,0.533688618,,0.515649762,0.529401651,0.530433287,0.665692678,0,0,0,0,1,0,0,0,1,pseudofragilipes,Denudata-Clepsydroida
176,177,Europe,0,1,1,0,1,1,0,0,0,1,1,0,0,0.307506887,0.212465565,0.713498623,0.516396532,0.737288136,0.634424981,0.560167555,0.553863723,,0.548534073,0.529401651,0.530433287,0.665692678,0,0,0,1,1,0,1,0,0,hiemale,Denudata-Hiemalia
177,178,Europe,0,1,1,0,0,1,0,0,0,1,1,0,0,0.266873278,0.17768595,0.658057851,0.855258198,0.798268239,0.862147753,0.823495811,0.363532547,,0.643819334,0.529401651,0.530433287,0.665692678,0,0,0,1,1,0,1,0,0,aanenii,Denudata-Crustuliniformia
178,179,Europe,0,1,0,0,1,0,0,0,0,0,0,1,0,0.709022039,0.652376033,0.632575758,0.725593668,0.915622697,0.453351104,0.661652704,0.289303388,0.757077856,0.643819334,0.529401651,0.530433287,0.665692678,0,0,1,1,1,0,1,0,0,velutipes,Velutipes
179,180,Europe,1,0,0,0,1,0,0,0,1,0,0,0,0,0.075929752,0.142561983,0.130165289,,,,,,,0.265451664,0.529401651,0.530433287,0.665692678,0,1,0,0,0,0,1,0,0,mesophaeum,Hebeloma-Hebeloma
180,181,Europe,0,0,1,0,0,0,0,1,0,0,0,0,1,0.945936639,0.846935262,0.804407713,0.875612514,0.534635225,0.4426885,0.560167555,0.363532547,,0.516244057,0.533356259,0.535075653,0.637848058,1,0,1,0,1,0,0,0,1,aestivale,Velutipes
181,182,Europe,0,0,1,0,0,1,1,0,0,0,1,0,0,0.403581267,0.406163912,0.578512397,0.340557859,0.388356669,0.564546839,0.304074638,0.834411877,,0.696909667,0.533356259,0.535075653,0.637848058,0,0,0,0,1,0,0,0,1,pseudofragilipes,Denudata-Clepsydroida
182,183,Europe,0,0,1,0,0,1,1,0,0,0,1,0,0,0.452823691,0.142561983,0.960055096,0.788918206,0.336772292,0.593297791,0.377760853,0.63913209,,0.849247227,0.533356259,0.535075653,0.637848058,0,0,0,0,1,0,0,0,1,pseudofragilipes,Denudata-Clepsydroida
183,184,Europe,0,0,1,0,0,0,1,1,0,0,0,0,1,0.891701102,0.775826446,0.778236915,0.814738032,0.412306559,0.564546839,0.592155369,0.41910925,,0.507329635,0.529401651,0.530433287,0.665692678,1,0,1,0,0,0,0,0,1,aestivale,Velutipes
184,185,Europe,0,0,1,0,0,1,1,0,0,0,0,1,0,,,,,,,,,,0.357567353,0.613995873,0.439993122,0.003609488,0,0,0,1,1,0,0,1,0,vaccinum,Denudata-Clepsydroida
185,186,Europe,0,1,1,0,1,1,0,0,0,0,1,1,0,0.784951791,0.406163912,0.966253444,0.665473049,0.852616065,0.903465347,0.869573496,0.32032737,0.589484328,0.150356577,0.613995873,0.439993122,0.003609488,0,0,0,1,1,0,0,1,0,salicicola,Denudata-Crustuliniformia
186,187,Europe,0,0,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,0.391442155,0.613995873,0.439993122,0.003609488,0,0,0,1,0,0,0,1,0,vaccinum,Denudata-Clepsydroida
187,188,Europe,0,0,1,0,0,0,1,0,0,0,0,1,0,0.806990358,0.814566116,0.518078512,0.665473049,0.717759764,0.842536177,0.730959634,0.533688618,0.394843276,0.17610935,0.613995873,0.439993122,0.003609488,0,0,0,0,1,0,0,1,0,vaccinum,Denudata-Clepsydroida
188,189,Europe,0,0,1,0,0,0,1,0,0,0,1,1,0,0.9375,0.698174931,0.944559229,0.516396532,0.45486367,0.72810358,0.677265804,0.442900647,,0.433637084,0.613995873,0.439993122,0.003609488,0,0,0,0,1,0,0,1,0,vaccinum,Denudata-Clepsydroida
